bootstrap,q,K,case,lower_mode,N_req,N_U_req,N_M_req,total_copy_cost,abs_error_at_crossing,epsilon_eff,found,used_fallback,file,state
60,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
60,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
60,5,4,NM1_vary_NU,exact,37,37,1,148,0.044073844538507934,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
61,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
61,5,3,NM1_vary_NU,exact,17,17,1,51,0.05477251838235314,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
61,5,4,NM1_vary_NU,exact,21,21,1,84,0.015128214663551298,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
62,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
62,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
62,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
63,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
63,5,3,NM1_vary_NU,exact,17,17,1,51,0.06287454044117624,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
63,5,4,NM1_vary_NU,exact,17,17,1,68,0.04089419430003416,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
64,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
64,5,3,NM1_vary_NU,exact,12,12,1,36,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
64,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
65,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
65,5,3,NM1_vary_NU,exact,14,14,1,42,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
65,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
66,5,2,NM1_vary_NU,exact,21,21,1,42,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
66,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
66,5,4,NM1_vary_NU,exact,14,14,1,56,0.03249083295549632,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
67,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
67,5,3,NM1_vary_NU,exact,14,14,1,42,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
67,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
68,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
68,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
68,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
69,5,2,NM1_vary_NU,exact,44,44,1,88,0.03951704545454593,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
69,5,3,NM1_vary_NU,exact,37,37,1,111,0.04841321790540565,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
69,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
70,5,2,NM1_vary_NU,exact,17,17,1,34,0.09417279411764651,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
70,5,3,NM1_vary_NU,exact,14,14,1,42,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
70,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
71,5,2,NM1_vary_NU,exact,17,17,1,34,0.09417279411764651,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
71,5,3,NM1_vary_NU,exact,21,21,1,63,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
71,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
72,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
72,5,3,NM1_vary_NU,exact,14,14,1,42,0.07127790178571408,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
72,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
73,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
73,5,3,NM1_vary_NU,exact,17,17,1,51,0.06287454044117624,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
73,5,4,NM1_vary_NU,exact,14,14,1,56,0.03249083295549632,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
74,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
74,5,3,NM1_vary_NU,exact,14,14,1,42,0.07127790178571408,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
74,5,4,NM1_vary_NU,exact,14,14,1,56,0.03249083295549632,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
75,5,2,NM1_vary_NU,exact,21,21,1,42,0.01787202380952435,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
75,5,3,NM1_vary_NU,exact,25,25,1,75,0.07699218749999975,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
75,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
76,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
76,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
76,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
77,5,2,NM1_vary_NU,exact,25,25,1,50,0.014062500000000533,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
77,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
77,5,4,NM1_vary_NU,exact,21,21,1,84,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
78,5,2,NM1_vary_NU,exact,37,37,1,74,0.046478040540539944,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
78,5,3,NM1_vary_NU,exact,14,14,1,42,0.07127790178571408,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
78,5,4,NM1_vary_NU,exact,17,17,1,68,0.04089419430003416,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
79,5,2,NM1_vary_NU,exact,17,17,1,34,0.09417279411764651,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
79,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
79,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
80,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
80,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
80,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
81,5,2,NM1_vary_NU,exact,30,30,1,60,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
81,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
81,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
82,5,2,NM1_vary_NU,exact,21,21,1,42,0.01787202380952435,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
82,5,3,NM1_vary_NU,exact,30,30,1,90,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
82,5,4,NM1_vary_NU,exact,17,17,1,68,0.04089419430003416,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
83,5,2,NM1_vary_NU,exact,17,17,1,34,0.09417279411764651,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
83,5,3,NM1_vary_NU,exact,14,14,1,42,0.07127790178571408,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
83,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
84,5,2,NM1_vary_NU,exact,21,21,1,42,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
84,5,3,NM1_vary_NU,exact,17,17,1,51,0.06287454044117624,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
84,5,4,NM1_vary_NU,exact,25,25,1,100,0.026776547241210646,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
85,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
85,5,3,NM1_vary_NU,exact,14,14,1,42,0.07127790178571408,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
85,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
86,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
86,5,3,NM1_vary_NU,exact,21,21,1,63,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
86,5,4,NM1_vary_NU,exact,14,14,1,56,0.03249083295549632,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
87,5,2,NM1_vary_NU,exact,25,25,1,50,0.06593749999999943,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
87,5,3,NM1_vary_NU,exact,12,12,1,36,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
87,5,4,NM1_vary_NU,exact,17,17,1,68,0.04089419430003416,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
88,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
88,5,3,NM1_vary_NU,exact,12,12,1,36,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
88,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
89,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
89,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
89,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
90,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
90,5,3,NM1_vary_NU,exact,14,14,1,42,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
90,5,4,NM1_vary_NU,exact,44,44,1,176,0.0649583654230288,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
91,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
91,5,3,NM1_vary_NU,exact,21,21,1,63,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
91,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
92,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
92,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
92,5,4,NM1_vary_NU,exact,17,17,1,68,0.07675286452349522,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
93,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
93,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
93,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
94,5,2,NM1_vary_NU,exact,17,17,1,34,0.09417279411764651,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
94,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
94,5,4,NM1_vary_NU,exact,25,25,1,100,0.026776547241210646,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
95,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
95,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
95,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
96,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
96,5,3,NM1_vary_NU,exact,25,25,1,75,0.0030078125000002065,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
96,5,4,NM1_vary_NU,exact,17,17,1,68,0.07675286452349522,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
97,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
97,5,3,NM1_vary_NU,exact,14,14,1,42,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
97,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
98,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
98,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
98,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
99,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
99,5,3,NM1_vary_NU,exact,21,21,1,63,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
99,5,4,NM1_vary_NU,exact,14,14,1,56,0.03249083295549632,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
100,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
100,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
100,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
101,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
101,5,3,NM1_vary_NU,exact,14,14,1,42,0.07127790178571408,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
101,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
102,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
102,5,3,NM1_vary_NU,exact,14,14,1,42,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
102,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
103,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
103,5,3,NM1_vary_NU,exact,14,14,1,42,0.07127790178571408,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
103,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
104,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
104,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
104,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
105,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
105,5,3,NM1_vary_NU,exact,10,10,1,30,0.04300781250000024,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
105,5,4,NM1_vary_NU,exact,12,12,1,48,0.0865567860921227,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
106,5,2,NM1_vary_NU,exact,17,17,1,34,0.023474264705882875,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
106,5,3,NM1_vary_NU,exact,30,30,1,90,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
106,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
107,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
107,5,3,NM1_vary_NU,exact,25,25,1,75,0.0030078125000002065,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
107,5,4,NM1_vary_NU,exact,14,14,1,56,0.03249083295549632,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
108,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
108,5,3,NM1_vary_NU,exact,17,17,1,51,0.06287454044117624,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
108,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
109,5,2,NM1_vary_NU,exact,17,17,1,34,0.09417279411764651,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
109,5,3,NM1_vary_NU,exact,44,44,1,132,0.052098721590909336,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
109,5,4,NM1_vary_NU,exact,17,17,1,68,0.07675286452349522,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
110,5,2,NM1_vary_NU,exact,10,10,1,20,0.09406250000000049,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
110,5,3,NM1_vary_NU,exact,12,12,1,36,0.023658854166666465,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
110,5,4,NM1_vary_NU,exact,12,12,1,48,0.08010988057454393,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
111,5,2,NM1_vary_NU,exact,14,14,1,28,0.07736607142857088,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
111,5,3,NM1_vary_NU,exact,21,21,1,63,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
111,5,4,NM1_vary_NU,exact,10,10,1,40,0.05322345275878937,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
112,5,2,NM1_vary_NU,exact,12,12,1,24,0.005937499999999485,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
112,5,3,NM1_vary_NU,exact,30,30,1,90,0.09032552083333312,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
112,5,4,NM1_vary_NU,exact,14,14,1,56,0.03249083295549632,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
113,5,2,NM1_vary_NU,exact,14,14,1,28,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
113,5,3,NM1_vary_NU,exact,14,14,1,42,0.07157924107142877,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q5_data.npz,noisy_GHZ_p0.3
